"sale_id","artwork_id","artist_name","category","sale_date","auction_house","sale_price_eur","estimate_low_eur","estimate_high_eur","sold_above_estimate","price_change_pct","price_change_explanation","buyer_type","buyer_name","buyer_nationality","buyer_profile","bart_score_buyer","seller_type","seller_name","seller_profile","bart_score_seller","sale_location","is_private_sale","bart_score_sale","source"
"SL0923","YSN003","Yoshitomo Nara","Ultra-Contemporary","2014-08-15","Christie's","240600","177000","305000","false","3.89","Ventes estivales solides à Londres malgré la période creuse ; Phillips réalise ses meilleures enchères depuis sa fondation.","Galerie","White Cube","Britannique","Galerie londonienne de référence fondée par Jay Jopling, programme international exigeant.","92","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Londres","false","83.3","Généré IA"
"SL0924","YSN004","Yoshitomo Nara","Ultra-Contemporary","2014-11-15","Sotheby's","202600","143000","268000","false","-15.79","Christie's réalise 852 M$ en une seule soirée à New York, nouveau record absolu ; l'appétit pour l'art post-war est sans précédent.","Galerie","Hauser & Wirth","Suisse","Méga-galerie internationale présente dans plus de 20 villes, productrice d'expositions majeures.","94","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Londres","false","82.3","Généré IA"
"SL0925","YSN005","Yoshitomo Nara","Ultra-Contemporary","2015-02-15","Christie's","183600","128000","239000","false","-9.38","Forte demande asiatique en début d'année ; le marché est soutenu par les collectionneurs chinois et les familles de richesse récente.","Galerie","Hauser & Wirth","Suisse","Méga-galerie internationale présente dans plus de 20 villes, productrice d'expositions majeures.","94","Collectionneur","Anonymous Collector","Vendeur anonyme, opération discrète caractéristique du marché secondaire de l'art haut de gamme.","77","Londres","false","81.8","Généré IA"
"SL0926","YSN006","Yoshitomo Nara","Ultra-Contemporary","2015-05-15","Sotheby's","248300","157000","334000","false","35.24","Année record en vue : Sotheby's et Christie's totalisent 1,6 Md$ sur les ventes de mai à New York ; les UHNWI achètent massivement.","Anonyme","Anonyme","Asiatique","Investisseur institutionnel asiatique opérant via un intermédiaire londonien, préférant l'anonymat.","74","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Londres","false","79.9","Généré IA"
"SL0927","YSN007","Yoshitomo Nara","Ultra-Contemporary","2015-08-15","Phillips","228800","157000","290000","false","-7.85","Légère pause estivale mais le segment ultra-contemporain continue sa progression ; émergence des artistes femmes sur le marché secondaire.","Collectionneur","Dakis Joannou","Grec","Collectionneur institutionnel ami de Jeff Koons et KAWS, fondateur de la fondation DESTE.","90","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","Londres","false","85.0","Généré IA"
"SL0928","YSN008","Yoshitomo Nara","Ultra-Contemporary","2015-11-15","Sotheby's","244000","191000","302000","false","6.64","Marché mondial record à 63,8 Mds$ en 2015 ; la fin d'année est portée par des lots exceptionnels dont Modigliani à 170 M$.","Galerie","David Zwirner","Américain","Galerie influente représentant des artistes de premier plan à New York, Londres et Hong Kong.","93","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Hong Kong","false","84.8","Généré IA"
"SL0929","YSN009","Yoshitomo Nara","Ultra-Contemporary","2016-02-15","Christie's","210000","163000","254000","false","-13.93","Correction post-records : le krach boursier de Shanghai ralentit les achats transfrontaliers ; les collectionneurs russes réduisent leur activité.","Collectionneur","Jose Mugrabi","Américain","Famille Mugrabi, propriétaires de la plus grande collection privée d'Andy Warhol au monde.","89","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Los Angeles","false","85.0","Généré IA"
"SL0930","YSN010","Yoshitomo Nara","Ultra-Contemporary","2016-05-15","Artcurial","193100","151000","228000","false","-8.05","Résultats décevants à New York : Christie's voit ses recettes baisser de 27% ; le vote Brexit crée une forte incertitude à Londres.","Galerie","Pace Gallery","Américain","Galerie new-yorkaise historique fondée en 1960, représentant masters et artistes contemporains.","91","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","New York","false","87.0","Généré IA"
"SL0931","YSN011","Yoshitomo Nara","Ultra-Contemporary","2016-08-15","Christie's","177000","134000","216000","false","-8.34","Contraction du marché confirmée ; les maisons de vente réajustent leurs estimations à la baisse pour éviter les invendus embarrassants.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","New York","false","81.9","Généré IA"
"SL0932","YSN012","Yoshitomo Nara","Ultra-Contemporary","2016-11-15","Sotheby's","205600","161000","253000","false","16.16","Stabilisation relative en fin d'année ; l'élection de Trump génère une volatilité ponctuelle mais les marchés financiers résistent bien.","Collectionneur","Eli Broad","Américain","Philanthrope fondateur du Broad Museum de Los Angeles, 2 000 œuvres contemporaines.","92","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Los Angeles","false","84.1","Généré IA"
"SL0933","YSN013","Yoshitomo Nara","Ultra-Contemporary","2017-02-15","Christie's","190000","139000","241000","false","-7.59","Reprise progressive et sélective ; les acheteurs moyen-orientaux et asiatiques reviennent, focalisés sur les valeurs sûres du marché.","Anonyme","Anonyme","Moyen-Oriental","Fonds souverain ou HNWI du Golfe Persique conservant l'anonymat, représenté par un conseil d'art.","76","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","Paris","false","75.5","Généré IA"
"SL0934","YSN014","Yoshitomo Nara","Ultra-Contemporary","2017-05-15","Bonhams","271400","169000","366000","false","42.84","TEFAF Maastricht très positif ; la demande pour les Modern Masters se consolide avec un taux de vente élevé sur les lots estimés.","Galerie","David Zwirner","Américain","Galerie influente représentant des artistes de premier plan à New York, Londres et Hong Kong.","93","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Los Angeles","false","89.6","Généré IA"
"SL0935","YSN015","Yoshitomo Nara","Ultra-Contemporary","2017-08-15","Heritage Auctions","266500","182000","349000","false","-1.81","Ventes estivales à Londres en forte hausse chez Christie's ; le marché figuratif contemporain suscite un engouement croissant.","Collectionneur","Patrizia Sandretto","Italienne","Fondatrice de la Fondation Re Rebaudengo à Turin, programmatrice internationale.","88","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","Paris","false","84.2","Généré IA"
"SL0936","YSN016","Yoshitomo Nara","Ultra-Contemporary","2017-11-15","Sotheby's","239800","178000","296000","false","-10.02","Le Salvator Mundi vendu 450 M$ chez Christie's New York (15 nov. 2017) redéfinit les paramètres du marché et stimule la demande globale.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Los Angeles","false","89.1","Généré IA"
"SL0937","YSN017","Yoshitomo Nara","Ultra-Contemporary","2018-02-15","Bonhams","288200","202000","388000","false","20.18","Solide début d'année sur tous les segments ; l'optimisme post-croissance 2017 se traduit par une confiance renouvelée des acheteurs.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Hong Kong","false","83.6","Généré IA"
"SL0938","YSN018","Yoshitomo Nara","Ultra-Contemporary","2018-05-15","Sotheby's","268100","201000","327000","false","-6.97","Le marché ultra-contemporain explose : Sotheby's et Christie's ouvrent leurs ventes aux artistes nés après 1975 avec succès record.","Collectionneur","Adam Lindemann","Américain","Collectionneur et dealer pionnier du street art et de l'art post-war.","85","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Paris","false","79.9","Généré IA"
"SL0939","YSN019","Yoshitomo Nara","Ultra-Contemporary","2018-08-15","Phillips","244300","172000","306000","false","-8.88","Croissance soutenue malgré les tensions commerciales USA-Chine ; l'art digital et les NFT préfigurent attirent une clientèle plus jeune.","Collectionneur","Yana Peel","Britannique","Ex-CEO de Serpentine Galleries, collectionneuse et curator influente sur la scène internationale.","84","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Hong Kong","false","88.8","Généré IA"
"SL0940","YSN020","Yoshitomo Nara","Ultra-Contemporary","2018-11-15","Christie's","203300","147000","267000","false","-16.78","Fin d'année dynamique avec des résultats solides à Hong Kong et New York ; les lots garantis surperforment les estimations de 40%.","Collectionneur","Alberto Mugrabi","Américain","Marchand-collectionneur new-yorkais, actif sur le marché secondaire de l'art contemporain.","88","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","New York","false","87.0","Généré IA"
"SL0941","YSN021","Yoshitomo Nara","Ultra-Contemporary","2019-02-15","Christie's","271600","197000","354000","false","33.6","Marché solide mais plus sélectif ; la polarisation s'accentue entre artistes premium et mid-market qui stagne.","Collectionneur","Francesca von Habsburg","Autrichienne","Fondatrice de TBA21, collection dédiée à l'art et à la durabilité environnementale.","86","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","New York","false","84.9","Généré IA"
"SL0942","YSN022","Yoshitomo Nara","Ultra-Contemporary","2019-05-15","Christie's","296000","210000","376000","false","8.98","Résultats contrastés à New York en mai ; le segment street art surperforme avec Banksy, KAWS et Mr. Brainwash au cœur des enchères.","Collectionneur","Patrizia Sandretto","Italienne","Fondatrice de la Fondation Re Rebaudengo à Turin, programmatrice internationale.","88","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","Hong Kong","false","84.3","Généré IA"
"SL0943","YSN023","Yoshitomo Nara","Ultra-Contemporary","2019-08-15","Christie's","257000","170000","347000","false","-13.18","Les manifestations à Hong Kong perturbent les ventes locales ; redistribution vers Singapore, Séoul et New York observée.","Musée","Tate Modern","Britannique","Institution muséale phare du Bankside, politique d'acquisitions contemporaines ambitieuse.","98","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","Paris","false","86.6","Généré IA"
"SL0944","YSN024","Yoshitomo Nara","Ultra-Contemporary","2019-11-15","Phillips","269200","211000","337000","false","4.75","Clôture 2019 correcte malgré le contexte géopolitique tendu ; la résilience du marché de l'art face aux crises se confirme.","Collectionneur","Alberto Mugrabi","Américain","Marchand-collectionneur new-yorkais, actif sur le marché secondaire de l'art contemporain.","88","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","New York","false","85.3","Généré IA"
"SL0945","YSN025","Yoshitomo Nara","Ultra-Contemporary","2020-02-15","Bonhams","219000","177000","263000","false","-18.65","Covid-19 : ventes de mars annulées ou reportées sur tous les continents ; choc sans précédent sur le marché mondial.","Collectionneur","Francesca von Habsburg","Autrichienne","Fondatrice de TBA21, collection dédiée à l'art et à la durabilité environnementale.","86","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","Los Angeles","false","84.9","Généré IA"
"SL0946","YSN026","Yoshitomo Nara","Ultra-Contemporary","2020-05-15","Christie's","219900","137000","291000","false","0.41","Premières ventes 100% online chez Christie's, Sotheby's et Phillips ; les résultats restent en retrait de 30-40% vs 2019.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","New York","false","85.7","Généré IA"
"SL0947","YSN027","Yoshitomo Nara","Ultra-Contemporary","2020-08-15","Bonhams","252100","178000","328000","false","14.64","Reprise partielle : Phillips online réalise des performances surprenantes ; les NFT commencent à stimuler l'intérêt pour l'art numérique.","Collectionneur","Mitchell Rales","Américain","Fondateur du Glenstone Museum, collection de 1 300 œuvres parmi les plus importantes des USA.","93","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","New York","false","87.2","Généré IA"
"SL0948","YSN028","Yoshitomo Nara","Ultra-Contemporary","2020-11-15","Sotheby's","220200","162000","293000","false","-12.65","Rebond de fin d'année porté par les enchères digitales et le retour des collectionneurs ; les prix des sommets restent stables.","Fondation","Fondation Cartier","Français","Institution parisienne fondée en 1984, soutenant l'art contemporain et les cultures non-occidentales.","92","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","New York","false","89.8","Généré IA"
"SL0949","YSN029","Yoshitomo Nara","Ultra-Contemporary","2021-02-15","Heritage Auctions","297800","225000","377000","false","35.24","Fort rebond post-confinement : l'euphorie du marché NFT (Beeple à 69 M$) stimule l'intérêt général pour l'art contemporain.","Galerie","Thaddaeus Ropac","Autrichien","Galerie avec espaces à Paris Marais, Pantin, Salzbourg et Londres.","89","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","Paris","false","86.2","Généré IA"
"SL0950","YSN030","Yoshitomo Nara","Ultra-Contemporary","2021-05-15","Sotheby's","255200","183000","339000","false","-14.3","Boom historique des enchères printanières : Basquiat atteint 93,1 M$ chez Sotheby's en mai, nouveau record de l'artiste.","Musée","Whitney Museum","Américain","Musée dédié à l'art américain vivant, programme d'acquisition centré sur la diversité.","94","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Hong Kong","false","85.9","Généré IA"
"SL0951","YSN031","Yoshitomo Nara","Ultra-Contemporary","2021-08-15","Christie's","262600","176000","354000","false","2.9","Marché au plus haut depuis 2015 ; retour massif des acheteurs asiatiques et nouvelle vague d'ultra-HNWI entrant sur le marché.","Collectionneur","Stefan Edlis","Américain","Collectionneur historique de l'art pop américain, donateur majeur du MoMA.","94","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Hong Kong","false","87.4","Généré IA"
"SL0952","YSN032","Yoshitomo Nara","Ultra-Contemporary","2021-11-15","Christie's","261400","174000","346000","false","-0.46","Année 2021 record estimée à 65,1 Mds$ ; les artistes ultra-contemporains ont vu leurs prix multipliés par 3 à 5 en un an.","Fondation","Fondation Beyeler","Suisse","Institution bâloise reconnue comme l'un des musées d'art privés les plus importants au monde.","93","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Los Angeles","false","89.7","Généré IA"
"SL0953","YSN033","Yoshitomo Nara","Ultra-Contemporary","2022-02-15","Christie's","298300","193000","395000","false","14.12","Marché dynamique malgré la guerre en Ukraine ; les actifs tangibles incluant l'art attirent des capitaux en quête de refuges.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Hong Kong","false","83.9","Généré IA"
"SL0954","YSN034","Yoshitomo Nara","Ultra-Contemporary","2022-05-15","Sotheby's","319300","270000","379000","false","7.04","Art Basel Bâle 2022 historique avec 4,5 Mds$ de transactions ; le marché primaire et secondaire sont tous deux en pleine forme.","Collectionneur","Dakis Joannou","Grec","Collectionneur institutionnel ami de Jeff Koons et KAWS, fondateur de la fondation DESTE.","90","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Paris","false","89.9","Généré IA"
"SL0955","YSN035","Yoshitomo Nara","Ultra-Contemporary","2022-08-15","Artcurial","314700","225000","396000","false","-1.44","Légère décélération estivale ; l'inflation mondiale et la hausse des taux commencent à peser sur les acheteurs du segment mid-market.","Galerie","Pace Gallery","Américain","Galerie new-yorkaise historique fondée en 1960, représentant masters et artistes contemporains.","91","Collectionneur","Anonymous Collector","Vendeur anonyme, opération discrète caractéristique du marché secondaire de l'art haut de gamme.","77","Londres","false","85.8","Généré IA"
"SL0956","YSN036","Yoshitomo Nara","Ultra-Contemporary","2022-11-15","Christie's","356800","256000","456000","false","13.38","Résultats solides en fin d'année ; le segment photography et le street art résistent mieux à la correction que les Blue Chips.","Galerie","Hauser & Wirth","Suisse","Méga-galerie internationale présente dans plus de 20 villes, productrice d'expositions majeures.","94","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","Paris","false","87.3","Généré IA"
"SL0957","YSN037","Yoshitomo Nara","Ultra-Contemporary","2023-02-15","Sotheby's","284100","229000","337000","false","-20.38","Début de correction annoncée après trois années exceptionnelles ; prudence des acheteurs face à la hausse des taux et aux incertitudes macro.","Collectionneur","Mitchell Rales","Américain","Fondateur du Glenstone Museum, collection de 1 300 œuvres parmi les plus importantes des USA.","93","Collectionneur","Anonymous Collector","Vendeur anonyme, opération discrète caractéristique du marché secondaire de l'art haut de gamme.","77","Hong Kong","false","83.8","Généré IA"
"SL0958","YSN038","Yoshitomo Nara","Ultra-Contemporary","2023-05-15","Christie's","308500","252000","374000","false","8.59","Ventes mitigées à New York : les lots sans garantie peinent ; sélectivité accrue avec chute des taux de vente aux enchères.","Anonyme","Anonyme","Asiatique","Investisseur institutionnel asiatique opérant via un intermédiaire londonien, préférant l'anonymat.","74","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","Londres","false","80.7","Généré IA"
"SL0959","YSN039","Yoshitomo Nara","Ultra-Contemporary","2023-08-15","Christie's","299500","215000","394000","false","-2.92","Marché à deux vitesses : les femmes ultra-contemporaines (Fadojutimi, Yukhnovich) restent en forte demande malgré la correction générale.","Musée","Guggenheim Museum","Américain","Fondation internationale avec collections encyclopédiques sur quatre continents.","96","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","New York","false","86.5","Généré IA"
"SL0960","YSN040","Yoshitomo Nara","Ultra-Contemporary","2023-11-15","Christie's","296200","206000","391000","false","-1.1","Clôture 2023 en retrait de ~18% vs 2022 ; fin du supercycle haussier entamé en 2021, ajustement sain selon les analystes.","Anonyme","Anonyme","Asiatique","Investisseur institutionnel asiatique opérant via un intermédiaire londonien, préférant l'anonymat.","74","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","New York","false","78.1","Généré IA"
"SL0961","AVS001","Avery Singer","Ultra-Contemporary","2014-02-15","Artcurial","68600","56000","81000","false","","Première vente de référence pour cet artiste dans l'indice ; base servant de point de départ pour le suivi longitudinal des prix.","Collectionneur","Dakis Joannou","Grec","Collectionneur institutionnel ami de Jeff Koons et KAWS, fondateur de la fondation DESTE.","90","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","New York","false","80.9","Généré IA"
"SL0962","AVS002","Avery Singer","Ultra-Contemporary","2014-05-15","Bonhams","93200","68000","118000","false","35.86","Art Basel Bâle 2014 dépasse les attentes avec 95% de galeries satisfaites ; l'art contemporain attire de nouveaux capitaux institutionnels.","Collectionneur","Jose Mugrabi","Américain","Famille Mugrabi, propriétaires de la plus grande collection privée d'Andy Warhol au monde.","89","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Los Angeles","false","81.5","Généré IA"
"SL0963","AVS003","Avery Singer","Ultra-Contemporary","2014-08-15","Phillips","84900","67000","103000","false","-8.91","Ventes estivales solides à Londres malgré la période creuse ; Phillips réalise ses meilleures enchères depuis sa fondation.","Galerie","Gagosian Gallery","Américain","Réseau mondial de 19 espaces représentant les artistes les plus côtés du marché.","95","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Londres","false","88.4","Généré IA"
"SL0964","AVS004","Avery Singer","Ultra-Contemporary","2014-11-15","Bonhams","84600","69000","102000","false","-0.35","Christie's réalise 852 M$ en une seule soirée à New York, nouveau record absolu ; l'appétit pour l'art post-war est sans précédent.","Anonyme","Anonyme","Asiatique","Investisseur institutionnel asiatique opérant via un intermédiaire londonien, préférant l'anonymat.","74","Collectionneur","Anonymous Collector","Vendeur anonyme, opération discrète caractéristique du marché secondaire de l'art haut de gamme.","77","Hong Kong","false","79.0","Généré IA"
"SL0965","AVS005","Avery Singer","Ultra-Contemporary","2015-02-15","Phillips","72100","54000","87000","false","-14.78","Forte demande asiatique en début d'année ; le marché est soutenu par les collectionneurs chinois et les familles de richesse récente.","Collectionneur","Patrizia Sandretto","Italienne","Fondatrice de la Fondation Re Rebaudengo à Turin, programmatrice internationale.","88","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Hong Kong","false","81.9","Généré IA"
"SL0966","AVS006","Avery Singer","Ultra-Contemporary","2015-05-15","Christie's","85400","52000","113000","false","18.45","Année record en vue : Sotheby's et Christie's totalisent 1,6 Md$ sur les ventes de mai à New York ; les UHNWI achètent massivement.","Musée","MoMA","Américain","Museum of Modern Art NYC, référence absolue pour la conservation de l'art moderne et contemporain.","99","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","New York","false","88.9","Généré IA"
"SL0967","AVS007","Avery Singer","Ultra-Contemporary","2015-08-15","Phillips","80700","58000","103000","false","-5.5","Légère pause estivale mais le segment ultra-contemporain continue sa progression ; émergence des artistes femmes sur le marché secondaire.","Anonyme","Anonyme","Moyen-Oriental","Fonds souverain ou HNWI du Golfe Persique conservant l'anonymat, représenté par un conseil d'art.","76","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","Los Angeles","false","76.3","Généré IA"
"SL0968","AVS008","Avery Singer","Ultra-Contemporary","2015-11-15","Artcurial","101000","63000","134000","false","25.15","Marché mondial record à 63,8 Mds$ en 2015 ; la fin d'année est portée par des lots exceptionnels dont Modigliani à 170 M$.","Collectionneur","Stefan Edlis","Américain","Collectionneur historique de l'art pop américain, donateur majeur du MoMA.","94","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","New York","false","84.6","Généré IA"
"SL0969","AVS009","Avery Singer","Ultra-Contemporary","2016-02-15","Phillips","72200","60000","86000","false","-28.51","Correction post-records : le krach boursier de Shanghai ralentit les achats transfrontaliers ; les collectionneurs russes réduisent leur activité.","Collectionneur","Jose Mugrabi","Américain","Famille Mugrabi, propriétaires de la plus grande collection privée d'Andy Warhol au monde.","89","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Paris","false","88.4","Généré IA"
"SL0970","AVS010","Avery Singer","Ultra-Contemporary","2016-05-15","Christie's","79400","60000","101000","false","9.97","Résultats décevants à New York : Christie's voit ses recettes baisser de 27% ; le vote Brexit crée une forte incertitude à Londres.","Galerie","Thaddaeus Ropac","Autrichien","Galerie avec espaces à Paris Marais, Pantin, Salzbourg et Londres.","89","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","Paris","false","87.8","Généré IA"
"SL0971","AVS011","Avery Singer","Ultra-Contemporary","2016-08-15","Sotheby's","83900","60000","105000","false","5.67","Contraction du marché confirmée ; les maisons de vente réajustent leurs estimations à la baisse pour éviter les invendus embarrassants.","Musée","Centre Pompidou","Français","Musée national d'art moderne de Paris, politique d'acquisition active pour enrichir sa collection.","97","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Hong Kong","false","90.2","Généré IA"
"SL0972","AVS012","Avery Singer","Ultra-Contemporary","2016-11-15","Heritage Auctions","89900","72000","107000","false","7.15","Stabilisation relative en fin d'année ; l'élection de Trump génère une volatilité ponctuelle mais les marchés financiers résistent bien.","Collectionneur","Dakis Joannou","Grec","Collectionneur institutionnel ami de Jeff Koons et KAWS, fondateur de la fondation DESTE.","90","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Los Angeles","false","88.5","Généré IA"
"SL0973","AVS013","Avery Singer","Ultra-Contemporary","2017-02-15","Artcurial","89000","71000","106000","false","-1.0","Reprise progressive et sélective ; les acheteurs moyen-orientaux et asiatiques reviennent, focalisés sur les valeurs sûres du marché.","Collectionneur","Eugenio López Alonso","Mexicain","Fondateur du Museo Jumex à Mexico City, pionnier de la collection contemporaine latino-américaine.","87","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Paris","false","82.8","Généré IA"
"SL0974","AVS014","Avery Singer","Ultra-Contemporary","2017-05-15","Christie's","96800","80000","116000","false","8.76","TEFAF Maastricht très positif ; la demande pour les Modern Masters se consolide avec un taux de vente élevé sur les lots estimés.","Collectionneur","Dakis Joannou","Grec","Collectionneur institutionnel ami de Jeff Koons et KAWS, fondateur de la fondation DESTE.","90","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","New York","false","87.0","Généré IA"
"SL0975","AVS015","Avery Singer","Ultra-Contemporary","2017-08-15","Christie's","79900","55000","101000","false","-17.46","Ventes estivales à Londres en forte hausse chez Christie's ; le marché figuratif contemporain suscite un engouement croissant.","Collectionneur","Eugenio López Alonso","Mexicain","Fondateur du Museo Jumex à Mexico City, pionnier de la collection contemporaine latino-américaine.","87","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","Los Angeles","false","84.6","Généré IA"
"SL0976","AVS016","Avery Singer","Ultra-Contemporary","2017-11-15","Bonhams","101300","74000","128000","false","26.78","Le Salvator Mundi vendu 450 M$ chez Christie's New York (15 nov. 2017) redéfinit les paramètres du marché et stimule la demande globale.","Collectionneur","Mitchell Rales","Américain","Fondateur du Glenstone Museum, collection de 1 300 œuvres parmi les plus importantes des USA.","93","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Londres","false","84.7","Généré IA"
"SL0977","AVS017","Avery Singer","Ultra-Contemporary","2018-02-15","Bonhams","89500","58000","117000","false","-11.65","Solide début d'année sur tous les segments ; l'optimisme post-croissance 2017 se traduit par une confiance renouvelée des acheteurs.","Collectionneur","Dakis Joannou","Grec","Collectionneur institutionnel ami de Jeff Koons et KAWS, fondateur de la fondation DESTE.","90","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","New York","false","84.5","Généré IA"
"SL0978","AVS018","Avery Singer","Ultra-Contemporary","2018-05-15","Artcurial","123500","98000","153000","false","37.99","Le marché ultra-contemporain explose : Sotheby's et Christie's ouvrent leurs ventes aux artistes nés après 1975 avec succès record.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Collectionneur","Anonymous Collector","Vendeur anonyme, opération discrète caractéristique du marché secondaire de l'art haut de gamme.","77","Londres","false","82.4","Généré IA"
